Row,z_1,z_2
........1.....2.3...3.4.5......6......6....5347.5..6......7.3..3.725.4..89.......,3.0973183840095,3.64311566160383
........1.....2....13.4..5......6.74.74.5.1...8.....35.2.4...1..41.3...78..9.....,1.26829885937977,0.0193670033286527
........1.....2.3....451.....1..3.26.2..1....3...7.5....68...5..52...9..1....5.62,0.645300067439007,-0.922633313283186
98.76.5..7...5.6....5..4.8.5.......3.7..9..6...9..57..3....69....72............71,-0.559760750206789,0.0444778002652958
9876..5..4..8..6......75...8..3..9....2....1.........53...84....9..364.....9.....,1.51324075788625,0.489979564700163
9876..5..6..59.8.......7...8..9..4...3...........2..1.5.......4.68...9....98....5,1.32923053104528,0.769276039036134
98.76.5..7.6...9...45.8....8......9..5.....6...7..58....3.28.5....9..6......5..1.,0.304221303643264,-2.14740919034623
9876.....54..97.......58...4.....53.2....5....9..6...8..9..6..7....7.15....5....3,0.666246836071223,-1.6292490089492
........1.....2.3...3.456....4.....7.6..348..8..2......36.......5.....9.4...563..,2.00362895486602,2.61668281940679
98.76.5..7....8.....6.5....84.6......9.....3...7..58..2...8...1.7..1.9....9..76..,0.991030539322193,-1.09846992130561
.8.76.5..7.4.3.6....29...7.8......6.4..5..9...9.3...85.4..5.8.......9..15........,0.700021671800528,-1.94592908619574
........1.....2.3...4.5.6...4..7.8.55....147.8.........659......7.......4...8.7.6,2.45382458487754,3.14382668508222
98.7..6..7...6......6....5..9...4....3.5.......7.9.5....8.5.9.....2.9..1....8.72.,2.48067248152083,2.55937281816763
98.7.....7...8......6..5...5....64....3...76....3....5.2....19...7..4..3...21..7.,1.4112142958599,1.02885305222356
98.7..6..5..4.........5.38.4..5....7..6...........2.5.1....75...9..45..1.4.1.....,1.7608451820739,1.27456287630441
9.76..5..64........3..7....8.9..62..1..28...........5.7.8.6.9...1.9.7.8....8....5,-0.577380808148304,0.431660776991117
98.76....7...586.......4.8.5...7.9.....3...5.........21..6...95..7...1....5.1...6,1.80830577016332,1.22324180233417
98.76.54.7..5...3......96..5....84.3...3..7.5.......8.4..8......59.2.....1...5...,-0.818958349260151,-0.838723590550392
98.7..6..7..5..8......4....6....5.....3.7.5.....3...963..8..9...28.....1..9..7...,0.721970918952094,2.87957584556586
98.7..6..7..5..9......4..8.5..6..7....3..........7...21...6...5.571...9...9...1..,1.78412456614272,1.35785976965164
98.7..6..7..5..9...4..3....5....2.6..6..752.....6....92..8..5....8.....1....5....,1.70092206107293,0.857201597278368
98.7..6..7.54..8.........5.8..9..7...3..2............16....4.8....8...76....9.4..,1.69688671716797,1.95412333665941
98.7..6..5..9...4...6.85...6...59..3.53...9.........2.3......9..6...3..8...17.3..,0.888611691048476,-1.45402412068132
98.7..6..5..9...7.....85..47..5...3......67.......2..51...5.3....71..5.9.....7.1.,0.56091516628332,-1.92378363480398
98.7.....6..5.......4.6.3..2.....16...8.1...3.....7.8..5...9..4.2....8....6.8..3.,2.71910250102424,3.2531247083771
........1..2..3....4..5..6.....7.5...7....6.48.54...7...4..79...5.36..4..8..4..3.,1.56586467155433,0.724821594248737
98.7..6..7.5.4.....3.9.5...5.2..9.6..9...........2.1.94..2...7...8.....4.....49.6,0.726230223726213,-1.73299741160665
98.76.5..7.4....6..5...4.9.6....8..9..894........7....3...9.8....9..7.4.....2...1,0.590983651538147,-1.68285408700728
........1.....2.....3.4.25...25..67..3..7....6.....3....4.6...8..6..754..9.45....,2.04558554196323,1.50905759683003
98.7..6..7.5....4........9.6.7.4.8...498........6.3...37...84....24.........7...1,-0.221027496496847,1.04921710700307
98.76.5..75...9.....6......8..6...4.3......8...5..87..5.72..8...2.81.........56..,-0.599043070665461,-0.538163155922313
98.7..6..7...6.5.......4.878..6..3...5..2..7...1..8...5....6..3.983....5......8..,1.42920152195516,-0.168139894174201
9876..5..6..5..8....4....3.8..9..7...72.1.............2....9....9..562.....2...8.,2.16110431993529,1.38319517711762
9..7..6..5..4.......7.6..3..9.2.4.7...2.7.3.......1..2.5....48...8.4...33..1..7..,1.38019619224439,-0.353215956612323
98.76......5...76.........95........4....39....859...6.2...5.....763...5......13.,1.27441756509677,0.515531486962686
98.7..6..5..6..7......9..4.7...53.....9.6.5.....9....73..5..2...2......1....2...8,1.81544536644157,1.18448048686869
9..76.5....7..5.....6..4.7.83.2..6...6....1.8..5....4.5....8..6.7.....8...86..4..,1.00593670819782,-0.952532809144798
98.7..6..5..86.4.........5.7....85.....47...3....9....6...8.9...5......6.2.9...1.,2.04398710348898,1.47328718669285
.......12..3..4....5..6.3.....4....1..6.7.5..5....8.7..6.....2..798.....3...5.7..,2.6371224753898,3.76335265491713
........1.....2.3...3.4.5......6......6....4357...36....7.3.4...3.8.9...2.5.7..8.,1.79129037710095,1.23814592768295
98.76.5..5....8.....7......4......3...9..68....64.59...2..5...1..5..72.....82..5.,0.588038285177129,-1.9097520171337
98.7..6..7...5..8...4..8..769.3....8.....296.......3..37.8...9..5............1...,1.96859160756285,1.41651507109451
98.7..6..75..4......39.5.7.5....7.8..38..........2...3.9.6.3.5.......1..........6,1.31029824602243,0.837455321444072
98.76.5..76.....9...5......4..........958..7......32....763..5......71.......5..3,1.489255736944,0.996746512473744
98.76.5..5..4..9....3....2.7..6..8...68.1.............6...4.....9..764.....9....5,1.64700122999186,0.44381587565912
........1.....2.3...4.5.6....5..4..6.7..6....8..5..4....7.4.89...8.7....91.....4.,1.76498062568766,1.94129192078687
..............1.23.12.4.5......2..6..257..1..8............5..9..54..27...8.47....,2.14341026433207,2.54807607204378
........1.....2.....2.3.45.....6......4..563..7.34.1....34..56..5......89...5....,2.35535376895736,2.86146530638676
98.76.5..7...4.8.........6.57.....8349.........8.7.9...5..8.4.....2...1......6..8,0.865043658071654,-0.81009664452685
........1....23.....45..26..26.7.....8..6...94..8...2..4.6..85.5.......66.....7..,2.12588378356288,2.10700453460397
........1.....2.34..3.5.6...3..7..6.6..8.9...7.9.......5...7..9.9.....1.3...9.57.,2.3530026545299,2.06882001379268
98.7..6..7...85.4...3.6....65...82....9.....8....7..9.29..5.8....82....1.........,1.37407403912453,0.249830360321027
98.7..6..5.....7....7.8..493..5..2...51.....3....93...2...59..6...6...2......79..,-0.611730097438134,0.343567983305497
98.7..6..7...8..5...4.36..863..9.5....2.........6.....37...98.....8..7.1....7...5,1.48347650872496,-0.590234296617918
98.7..6..7...5..9..4...9..76....5.7...736.2....4......3..5...1...1.....8....17..2,1.5974333050996,-0.126997486886377
98.7..6..5..9...7.....5...47..3...6...9..2.....1...8..3...9...6...6....5....37.9.,0.999374927020724,0.300744727393084
98.7..6..7.5.6..8.....8....64...79...5.........3.9..2.49..7.8.....4...91.....8...,1.72356237049217,0.435600847088786
98.7..6..5...8..7...7..4..93.....7.8..64...5......8.....85...6...5....9.....21...,2.86571403067077,3.44180507940401
98.76....54....7.....5...987....6....5.4...8.....7532.4..6...79....1.2..........3,1.02458558577241,-1.6683606805893
98.7..6..7...6..9...6..9..54..9.3.....7.52.......8.5...9......1..8...2.....2....9,2.33320381931767,2.11491954829504
98.76.5..5..4..7.........6.7......85.4....9....98...7.4..9..8...3............2..1,2.37035817572531,2.96257499901358
98.7..6..7.5....9.....5....85.4....9..7...8......3..4.67.5...8...2.....7.....1..6,1.89015174651195,1.70527913052339
98.7..6..5...8........69...46...78....5....3...2.....6.4..7.9.....9.6..4...4...61,1.87667245567907,1.2534620671949
..............1.23..1.2.4.5.......3...65..2.4.7..4......2..45.64..26..8.9...5....,1.43590935410673,0.972445248336191
98.7..6..5.4.8.........3...79.8...6...8.3.9.7..5.....2.5...8....2.3....6..7.1..8.,-0.0918475383266021,-0.0246143990394971
98.76....7...54.....49.....3...2.9...7.1.......6..9.7.2....5.9...7...3.5...4..2.7,0.32842331880307,-1.93530314057036
98.76....7..5..9...5...8.6.5..4..3......5...2....1..954......3..9....7....79...54,-0.454277914704425,-0.0302087733706605
........1.....2.34.45.3.6.......7....56.8...39..3..8....9..5....68.1..4.5.......6,0.43362526011862,2.62390633592237
........1..2..3.4..4..5.6....37.....4....2.8.6...1...9.3..28.6.2.65..8..8.....9..,1.19142968799318,-0.185926688773508
..............1..2..1.2.34.....3...5..36..12..7...........6......27.346.8...4...9,1.39083007269439,4.71243607916128
98.7..6..5...8..7...7..4...3...9...2.5...3.....95...8..2..1......54...6......6..1,2.14223503654766,1.68930733888095
98.7..6..7..5..9....4.3..7.8..6..59..2...1..7.........3...65..9.983....6......3..,0.343046781788839,0.618100661221163
98.7..6..5..9..7....4.3....6..5..9...5...8.6...2......1....7......1...76....591..,2.20393433740326,1.7980122430856
98.7..6..7..68.5......4..8.6.......5.395.......7..63..3..9..2...9...2..1..2.5....,0.814197759460441,-1.93847629263312
98.7..6..7......9...6.5....4.......3.2...5.....78...6...95...7...46...5......41.6,1.94113804258931,1.64121738035024
95.7..6..7..85.4...84......6....78...9..8.......63..2.5...7.3....93....1.....5..4,0.572533021381947,-1.78965054280413
98.7..6..76..5......48.6.7.6..3.7.9.......3..........24.....1...9.6.4.8.....35...,1.15448144618835,-0.304117935478117
98765....6....485..........5...6.38..9..........8....23..5..64.....4........3...1,-0.428743359565987,1.01663481545391
..............1..2..3.4.56........7...74.6...13..7......1.3...5.74.6..1..8...49..,2.51899825600144,2.77197209329787
........1.....2.34.45.3.6.....7......84.5...39.....8...36.8..1..9...5..65..3.....,1.63137033614404,1.49913148754572
98.76.5..7..........5..89..5....9.4..7.........437..8..5....49....52.8.7..7.....1,0.616370456214329,-1.78888308398487
98.7..6..5..9..7......8..5.6..5..9....4...........3.212...5.....6.2...9...9.7.2..,1.45877066707853,0.816866689528738
98.76....7..8..6....6..5...5.......4..749.5.........3.27........1..74.2...925.8..,-0.392217217309271,-0.394346586041273
98.76....75....4....6..5.9.8....796..6..8...4....3...2.9...865....1...4.........7,-1.12141309712834,-1.44383889157305
1.3..67...5..8....6..3.2....6..9.3.539......8..4...69..3...8.6...56.....9...3....,0.894815604779526,-0.870857922035056
........1..2..3....4..5.26....6....7..6.3.52.5..8.......43......69...1..2...9.64.,2.01984847006313,1.55469022736862
98.7..6..7...96.....5.8....43..7.8....94...2...........4...79....19...3....83....,0.542735603302312,2.40858603129375
98.7..6..7...8..5...4......37...28....1.........97...623..9.7....73...6....2.....,2.25691439574369,1.95128681575464
........1.....2..3..1.4.56...4.5.13..3.7...4.8..........6....5.1...6...44..5.96..,1.60891516750209,1.32665932143876
98.76.5..7...5..9......98.764...5.8.3...4......2...4..27...6.5....3..1..........2,-0.487483953381163,-0.626176961966752
98.76.5..4....9.8...3.4.2..8..3...75.3....8....7.....2.6.....5...85..7......8...1,-0.530492476850266,-0.279262625123077
........1..2..3....4..5..2......6.7..6.5....42.7.4.......8..9...21.7..6..7..6..4.,2.05141632998579,2.22556976190577
9876..5..6......8...45..9..3......9...59..7......2...1.7..964....6.54.7....7.....,0.7040375146885,-1.31705324587538
98.7..6..75.4.......6.9..758...7..96.6.9.4..3......2...7..4..59...3...........1..,-0.761440917797208,-1.15990925063139
.....1..2....3..4...56..7....1.....4.5.1..6..6...8...3.19.68....7.....2.5..7..1..,0.161191029830524,1.61129794966195
98.76.5..7..4.......3..8...3....2.9..281....7...6......9...673..37..4.2.........4,-1.47544777509381,-1.20861001502269
98.7..6..5...4......7......69.5...8...5..3..9..2...5...6.8....5....17.6.......87.,1.10946877612086,0.320498733290171
98.76.5..7..8.......5..4.7.5...4..9..3...97....95..2..1...5..........6.1..7..2.5.,-0.386351254186455,0.188768238307105
98.7.....7.....6...5..4..8.6..9..3....5.7...2.....1..5..9..57.....6...5......7.36,1.43307971970528,0.982104691879083
98.76.5..7....4.9...3.59...83.5..2......3...1.....6...62......5.7.....2...8.7.6..,-0.556063548947902,-0.932279752723714
98.76....5.....7.........9876...85....4.5...3.......2.47...69.....5....4....1....,2.22614169582549,2.65015159039504
98.7.....65....7....7.6....4....7.3...58..9......2...1.3...8.4...96..8.......1..2,1.81226683198373,2.2016521092027
98.7..6..5..8..7....4.3..5.6..9..5....8..2.1..........2.......7.6..972.....2...65,0.52960273974978,1.4809946402594
9..76.5..7.54.19...6...5.4.4..5..3....2.....1.....8...3......79.4.9...35......4..,0.884864963326699,-1.30468036027083
98.7..6..7.5....8..6....9.75.6.9..4...84........5..3...2..7.8....79...6.....8...1,0.882630042350856,-0.981411050183079
98.76.5..7..5...9......9..864...7.8...3...4.....42....37...685..6......3......1..,1.58148839679691,-0.0350054094776828
98.7..6..7.5....8........9.84.9....6.3..86......32....47.8...6.....1.7........4..,1.90621279272193,1.65710015018121
98.7..6..7.5....4..........86..7.9....7..9.3......8...69...72...5..2........6..91,2.22093796260736,2.0304116251857
........1..2..3....1..4.25........46.7.4.....8...1.72...7.8.51..5.9.....18.7.....,1.59498153931432,1.09859311893572
98.7..6..7..95.4....5..3...6.84..9...2.....6..........1...9..4....1...96....471..,1.70834186122321,0.690571234840089
.8.7..6..5...8..7...7..49..3...9.8...9..78.....84......2...1..9..59...6...9...25.,1.05408384508789,-0.858394209091307
98.76.5..7..5..9....4..8.7.3..6..7......3..2........531...56....9.1....5....7.1..,1.56346163657626,-0.626340140037018
.......12....13.....45..6.......7.8...63..4..27.........9..6..4.8..3.9..4..9...5.,2.52257154688366,3.35688013349289
........1.....2.3...4.5.62.....7......7..546..3.46......25..7..4.......89...4.2..,2.62839081573322,3.46875428950248
98.76.5..7......4...3..58..5....8..3.7.2.........7....3.7....1..9......5..53...74,-1.15195243820478,-0.00272444474774092
98.76....75....64......5...8.........6...95.8...3..2..6....78.9....1..64.......2.,1.69510457652984,0.977175531394215
........1....23.....45...6...6..1..2.7..8....9..4...7..6.9...5.4.5..8...7.9...3..,2.47241939745519,3.30873173016735
98.7..6..5...8......4..3...7..2...8...8..14......9.....5....1.3.2......4..1..8.6.,1.74239023959663,1.92027172941944
98.7..6..7..5..49...5.....75..3....6..8...3....4.2....4..9...6...9.5...4.....17..,1.83316015819299,0.745190851462029
98.7..6..75..6..8...6......4..3.7.....5.9.7..........2..8.7.9.5..765.8.....8.1...,0.583885874667436,-1.61511576682318
........1.....234...5.1.........1..3.3.2...6.7.1.3.2.4..2..4..8.4....6..1.96.3..2,0.681202324929031,-1.61561072734866
........1.....123...2.4.5.6...7......58.2.9..37.........64....5.8..6...99....26..,2.00815512549738,1.39522569523574
98.7..6..7...86.5...6.9....4.........3......2..9.378....8.753.....3...1.......5..,2.45499450128342,2.72811548295773
98.76.5..4..........7......8..63..5..3.9...68..9...3..2.8..7....9.85.7......9..1.,-0.191632222494518,-0.0564512059086471
98.76.5..76.....9...5.......4.........859..6....4.32....783..5......51..........3,1.32329918447243,0.446505955877838
........1..2..3....4.25..6......6..7.7.3..6..8..74..2...786..4..8....9..45.......,1.61548974463512,1.28627318692521
98.7..6....5.9..4......3...6..2..5...5..6..9...4..71..5...8..6..16.....2......3..,1.66624360311217,1.47376006991842
98.76.5..7..4..6....5......8....43...97.3.......87..2.6...4.7....93....1.....6.5.,1.1067629515902,-0.98802488925099
98.76.5..4....8.7...7......6......38.9.58.6............2.....51..925..6...6.1.2..,1.01981987363953,-1.29758969101319
98765.4..6....9....3..7....7..9..25.3....5.6.......3.71...9.73....1.6..2.........,-1.05383678545154,-0.764666988598855
98.7..6..76.5..4....5....8.6..4..9......5.........3.2.1......7..49.7.1....61....9,1.21939439591645,-0.358613805004739
........1.......23..2.134.....5.......6.21.4..7....1....1.62..42..8..6..9...5....,2.10445771279072,2.52763923689528
...........1..2..3.4..5.12........56.2.5.....7...1.28...2.8.74..8.......47.9.....,2.39261044509426,2.37520864475159
........1.....2.3...4.5.6....53......4..6.7..6....1.8..5.2.9....798...5.4...7.9..,2.15166237237283,1.84847463673535
98.76.5..7...4.6.......3.7.6...2.9...7.........1..8..64..2...65....5..9......42..,0.29681840408809,1.03877743453871
........1..2..3.4..5..6.7.......4..7..8.3..6.1.....93...63...8..8..26..95...48...,1.43261559981901,-0.182918072510943
98.7..6..75..6......6..8...4....3.2...5.7.9.....9....3.2.1....4..7.8.5.......7.1.,2.17541831396701,1.28434176325337
98.7.....7.....6....6.5..8.4...32....3.....1...85....4..96..8......4..2......1..3,2.33541745588325,2.90626799781734
98.7..6..5..6...8.....8...47..5..3....5..2.7..1.......1....6.37.371....5..9...1..,1.0481624797702,-0.893710132098453
98.7..6..5..96..8...6....7.4....3.2...387.5.......9....1......3..539.7.........5.,1.68295850030248,0.326333296113626
98.7..6..5...9..4.........73...4..2..5...9.....65..8..1....24....94...1...5.1...3,0.0711064361099973,0.939302359560182
........1.....2.....3.4.25.....6..7...6..534..8..3......46..52..5.....1.9...54..7,0.649480968751992,2.37409615822862
98.7..6..5...9..7...7..4...3...7...2..84..39......3..1.2...6.....98...5.....1....,2.10583824709538,1.88180174184567
........1.....2.3...1...245..2..4..3.6..7....8..9.......3..5..4.7.....6.9..8..3..,3.17274861910714,4.62029196739248
.....7..2..9.8..5..3.5..4....3..2..1.2..1..4.6..8.......2...9...5..7..1.8..6....4,1.30110606414499,0.691976033741342
98.76.5..7...4.69...65.....6.8....3..9..8.7....7....5.4..2.......9.5.4.......4.1.,0.288194183035819,0.702982051722655
........1.....2.3..14.3.5.....3......63.4...547.8......41.6..5..5.9..4..7.....1.6,-0.390965960333008,1.02962004809064
.......12.....3..4..1.4.5....4.2..5..6.3..2..7..8..9....9.3...5.8.6.....3....7...,2.57568131175641,3.1933316440083
........1.....2.3..13.4.5........6...76.5..1.1....84...41.3...63.7....5.9..7.....,2.36030323086925,2.35485104284877
98.7.......6.9.5.......4.9.7..9......4...8.....3.6.2..12....6....5.....3....1...5,2.88711049240702,4.4740898944758
98.76.5..7...5.6.....4.8...5......9..6....3...39.7..5637..2.9....2.............12,0.635271169447631,-2.03244603247748
........1.....1.2...3.4.5........6....67.3...45..6......4..2.89..5.7.3..9..8.....,1.67160805436676,5.21081092719467
98.7..6..5...9..4...3.....92.1.3.....6.8..4.......2.1..5...7..4...5...67....8.5..,1.39565928751533,-0.129862284257695
.......12.....3..4..4.2.5....5.4...1.6...78..9..3..2....8.3..5..7.6.....3....9...,1.81581531945095,2.02249408003238
98.7..6..5..6.......6.8..4.3......24.9...7.....8.4.9...5....18...9.1...6.....3.9.,1.38543662988712,0.0784872200825051
98.7.....7...6.5....6..4.7.3..2....4..8.4..2......8..5.9...1....3..7...8..24...1.,1.85866386560867,0.957682349691293
98.7..6..75..6......68.....4......3...7.5.9.....3.4..2.1.5...9...9.8.5.......2..1,1.48198556648599,0.403381463170854
98.7..6..75..4......3..8.7.5....7.9..3..2..6....4....1.9...3.5...5...2......1...6,-0.207524781001309,0.423884125875038
1..2......3..4......4..56..7..1..8...6..8..2...5..4..3..74..1......9..8......6..5,1.73204925785773,2.45055172234307
98.7..6..7...5..9...4..9..73..8....9.7.....3...2..4...1..2...7..6....8......1...5,1.92202269481985,1.99135829258269
98.7..6....5.9..7......8..94....7..3.2..5......71...8.3.......4.1..2..9....6..1..,1.29171098267069,0.620450596836819
98.76.5..4..3..97..3......28.........79..58...548...9.5..4..7......1.........3.6.,0.56880954654345,-1.98423376561783
98.7..6..75..6..9...6......4...8.3....86...5.....24....1......9..98...6.....3.2.1,1.21022664275631,-0.176138425486491
98.7.....65....4....3.9....4...3..6...59..3.......2..1.7.8...3...6.5.8.......1..2,1.24829896978793,0.949756377278998
98.7..6..7..........5.6..8.6....4..3.7..2......18..5...4..1..5...79..1.......3..2,1.17188490099108,0.289348582319299
98.76.5..7..4..3.........8.4..9..6....2..6.......7...13......75.4.5.......9.3.4..,1.43058910403122,1.02753120703161
........1.....2.3...4.5.6....51......7..8.5..8.6.....9..7..3.2..4.9.....6...7.8..,2.90536742383715,4.81937475585375
98.7..6..7...6..5...6..4..76..3.21...5.........2.8...6.9..4......72....8.....8.1.,-0.483117552904617,0.157684076348823
98.7..6..7......9...5.9...85...7.9.4.7.....3...42..1..2....3....5..8...2...6...1.,1.30900410624573,-0.237470953068208
98.76.5..7...4.6.......3.7.6...2.9...7.........1..8.6.4..2...56....5..9......42..,0.38860213628565,1.16845297663756
98.76.5..5..4.3.8...3..8...6...7.9.....2....4.......2.1....7....96.1..7...56..1..,-0.336567305781336,-0.777268140376917
........1..2..3....4..5..6.....7...4..75.6.8..5.8......6.28.37..7..6..4.9........,0.803018912145295,3.25215475592888
98.7..6..7.54..8...3..8..5.8....4..6...6...98....7.4..6..5..9...5......2.....1...,1.24277149048975,-0.0300240383684516
.....1..2....3..4...56..7....68......2..4..1.5....2..3..9.8....6..9...7.75....9..,1.84460854245459,1.77352479007092
........1..2..3....4..5..6......27...5..6..8.7..1....3.8.......4.6.9...89.58...4.,2.34603263167112,2.49781591133707
98.76.5..5..4..8...3.....6.8..2..7....1.9...........892....4.58...5...72......4..,0.971773046291264,-0.759910208680822
98.7..6..7...5..9...4..9..74....8..9.9..7..3...2.9.5..1.....3...4...1..2....6..1.,0.127883327706037,0.194228163434768
........1..2..3.4..5.16......3..7.2..8..3....6..95.8....9...4.7.3.....9.4....9..2,0.751105444723119,2.29789219170738
...........1..2..3.2..4.56.....5.7...8.....4.1....9..2..37......1..93..89.86.....,0.73945844025935,3.03302023649282
98.76.5..7...4.9....5..8.7.6...7.4.....3...5......4..21.........964..1...7..1..6.,0.95797322713395,-1.30590298463355
98.76....5....49....4....7.4....32...9..8..4...6.....91...2...5.4.3..1....9..1.2.,0.0384306681027609,0.466888446250088
98.76.5..7....9.6..4..3.7.98.46..3..3...8...5.5........6..7.4....7....2....1.....,0.892138152949769,-1.37101449406711
.....1..2..3.....4.2..4..5....6..4...7..8...59....3.8...19......8..2.5..6....5.7.,2.70475047446571,3.80579236772873
........1.....2.3...4.5.6.......3..7..6....1..8..4.56..492......58.97...6...8.9..,-0.967988797546642,0.298939041222851
98.7..6..7..8..95...4.3....8..29.5...2...1..9.......2.6.......5.7.5...96.....87..,1.10449853002234,-0.895265221863778
........1....23.4...51..2....26....4.7....6..8...9.5....42...6..9..7....3....8...,3.03171012571902,5.1224883644638
..5....9.67.9.....8...5.6..4......3...75..8.......4..2.3.....1...68..7......21...,2.76201374623122,4.30362718497401
........1.....123..12...45...6.7.....3...5..28..9.......7.8.....5...4..39..5...6.,2.30802513807761,3.02839123972678
98.76.5..7....5.9...5.4....8.7..64..3......8..2......6..8..79.....21...........13,1.54462799411869,0.277099258927901
98.76.5..75..8..6...6......4.......3..593..8.......2....9..31....765..9..........,1.87128460855938,1.28624229393112
98.76.5..7...5..9......9..857...6.8...4...3.....2.....46...7.5.3...1...4......9..,1.19402817752832,-0.293787163141002
98.7..6..7..5...8...4.8...73...9...8.4....2.......1....7..3...4..32...6......51..,1.65159921457024,0.858034578448799
........1.....2.3...3...45...4..56...7..1....8..9.......6..3.2..9.7.....1...8.5..,3.43927803182298,6.38452707094991
98.76.5..75..8.4....3..5.8.2..5......9..7.6.........1..7...8.64..9..78......4....,1.21273835914967,-1.06183937474956
.....1..2....3..4...52..6....27..8...7......18....4.3...8..2....6.5..9..5.7.6....,2.15518222751301,2.58302647658115
98.7..6..5..94......7....9.4..3....5.2....8....5.6..7..5..1.3....36...1......3..2,1.47735380628257,0.0563034979563815
98.7..6..5...8..7...7..48..3...4......58...4......62.3.5..21....1....4....94...6.,1.32531325508612,-1.05259806188157
98.7..6..7...9.........8.9.57.4..3....8.2..51.........35..7...6.4.5....3..7..45..,0.0539711166927306,0.195908009138761
98.7..6..7...5..9...4..9..78....5.3..4.37...9..3.8.2..3..5...1..6..1............2,1.36109305463949,-0.78568715859431
98.7..6....7.5......4..6.7.8...9.5...7...5.4....3....21.........9..6.1....6..2..3,2.05963742719285,1.75626396250679
.......12.....34.5..6.4.7...4.1.8....89....2.6...9.8...6..7.9..7......5.9.83.....,1.80930357366074,0.778540811331968
........1....23.4...24.5......3...5..6...4..78....79....15...3..7....6..9.......8,2.62186829232337,4.04527393056957
98.76.5..7..5..6.......4...6..9..8...3..7......9..6.2.1...5...8..7..91...9.1...5.,1.2826529945279,-0.592110946951574
........1.....234...3.1.25...2..5..3.3.....6.7..6..8....5..1..4.8..9..3..9.7.....,1.82569959595498,1.12409991921833
........1.....234...3.1.52...2..4..3.6..7..8.9..1.......5..1..4.7..9....8..6.....,2.75415081207719,3.33023659954589
........1.....2.3...4.5.6.....3.7..2.1.....7.7.6.8.4....95.....54...69..68..9....,1.75173293380993,1.13868382568561
98.7..6..5..........4.8..5.3...9..8..4....2.......1..6.9..3..4...3..7..1...9.2...,1.80263741342841,1.74048327847853
98.76....7....58....5....6.4...3..2...86..5..........3.1...2..4..78..9......1....,2.40382372998232,2.63461658572382
98.76.5..5..4..79......9..87...46.53...3.........7.6..4..6..3...9.....2...1..4...,-0.630929555817559,-1.11585278482328
98.76.5..7..4.38.........6.5.8.4..2..7.8..9....9..6...3.......1.5...4.....73..6..,-0.980661667265743,-1.38051889525726
98.76.5..7..4..96...6..3...8..5..4...2............9.1.5...7...9..8...7.....8...54,1.27845807955622,-0.0606677756358359
..1...2...3...4..55..6...7...35...8.8...4...7.6...89...8...2..93..1...6...7...5..,1.42698738048398,-0.0281834900976032
98.7..6..5...9..7...7..4..93.........2...95....84...9...56...8.....1...2.....316.,1.57770923343974,0.315999711363868
........1.....2.3...3.1.4....1.5...4.2...6....7.8..9....9.3..4..8....5..6..7.....,3.28833262042933,5.51022379054396
.....1..2..1....3..4..5.6.......3.67.6..8.4..2..7......8.9.....4.6...9..5...4..8.,2.0532175344994,2.92530411626274
98.76......5..497..........8....945..5....3...4......27...3...1.9...8.4.......2..,-0.05197037012798,2.36609981850693
98.7..6..5...9..8...4.68...4..3......3..7.8....2..9.6..45.1..7......71.........2.,0.670622742213541,1.59660608282279
98.76.5..74.3..2....3..9.8.6......1..7.5..8......3....4..8...52.2.....78......4..,-0.611348978717157,-0.975562060678189
98.76.5..75...4.....35...7.8....6..9.3.9...5...9.2.4..3......8.....1.6.......9..2,1.03147236472745,-1.23733706034043
98.76....7....59....4......6..5..3...2..39.1.........42...5.7...7.2....1..3..7.8.,1.59490021065779,0.464520051918925
98.76.5..7..4.........38...62..7..5...1..3..7......2..36..9...5..8...96........2.,1.47742511611585,0.191485791261575
98.7..6..75.....9...4.....88..3...2...7.5.3.......1..42...6.....7.8...5......31..,0.988174121498475,0.261936916168442
98.7..6..7...6......6....5.47...3.....8.5.3.....8.......937.5....7.8.92......2..1,1.45951516534926,-0.0556745082986309
98.7..6..75.....8...6......4...8.3....59...6......2..4.1..3.2....75...9......1...,2.07675063722155,2.09589715553391
........1.....234...3.1.52...2..5..3.3..6.2..7......6...5..1..4.8.7..9..9...83...,-0.632854121752139,-0.342717266908552
1...2.3....43....2.3...5.6..5..4.2..7..5....1..6....3.6..7..8....9..8....8..1...4,0.929131641482674,-0.648398006009501
........1.....2.3...4.5.6.....1....7..8.4.5...7...3.2...69.....58...49..94..8....,2.67306626487563,3.64332541449043
9876.....65....7............4..6..3...89..5.......2..1..57..6......3...4....16.2.,2.09457724225879,2.38113034451604
98.76.5..7..4..8....3..8...6...7.....75.496....96.....5..9.74......2..1.........8,1.21062255577305,-1.09446392232546
98.7..6..5...9......7..6...8..4...3..3...2..4..9.7.8....8.6.5.....5...1.........2,2.82212828675577,3.30661531979007
98.76.5..7.6..5.9..5.4...8.5.8...4..4.75...3..3........7.3..8.......2..1.......6.,1.01948889938349,-1.31464447930661
987......65.9..8...........4...63.....85..6......2..1...96..5......1..2......4..3,2.72988348107774,4.20999210942314
9..8..7...8..7..6...7..5...8...4.3...3.5.......9..2..17...5..4..5.9..8.......1..2,1.49800219981894,1.0765897721329
.......12..1..3....4..5.6....78.2....6..9.7..8......3..5.9.....4.6...9..7...4...5,2.18421089740804,3.05435407005377
........1..2..3.4..1.56.7......7.8.5..3..6.9.82.........96....4.3...4...2..9...6.,-0.168124264995953,0.736841638568265
