instances,Source,feature_fixedDig_num,feature_fixedDig_mean,feature_fixedDig_CV,feature_fixedDig_min,feature_fixedDig_max,feature_fixedDig_entropy,feature_counts_mean,feature_counts_naked1,feature_counts_naked2,feature_counts_naked3,feature_counts_CV,feature_counts_min,feature_counts_max,feature_counts_entropy,feature_value_mean,feature_value_CV,feature_value_min,feature_value_max,feature_value_entropy,feature_emptySets,feature_SAT_c,feature_SAT_ratio,feature_SAT_ratio2,feature_SAT_ratio3,feature_SAT_ratioRec,feature_SAT_ratioRec2,feature_SAT_ratioRec3,feature_SAT_ratioLin,feature_SAT_ratioLin2,feature_SAT_ratioLin3,feature_VG_mean,feature_VG_CV,feature_VG_entropy,feature_CG_mean,feature_CG_CV,feature_CG_entropy,feature_CGclust_mean,feature_CGclustCV,feature_CGclustentropy,feature_LP_obj,feature_LP_fracInt,feature_LPslack_mean,feature_LPslack_CV,feature_LPslack_entropy,feature_GCP_nodes,feature_GCP_edges,feature_GCP_density,feature_GCP_nDeg_mean,feature_GCP_nDeg_std,feature_GCP_avgPath,feature_GCP_bc_mean,feature_GCP_bc_std,feature_GCP_clustcoef,feature_GCP_weiner,algo_SA_SR,algo_RR_SR,algo_RVNS_SR,algo_SD_SR
98.7..6..7...5......4..8.7.8..3...9..7...98......4.....9.2..7.1.2...3.8.....9..3.,4,25.0,2.7777777777777777,0.6066300355241241,1.0,5.0,2.010476053877976,4.625,0.0,0.0,5.0,0.21452037657280465,3.0,8.0,4.003061002553997,28.77777777777778,0.4464429195231586,11.0,45.0,2.090220493421658,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.489712630795516,8.897326878596001,37.52238020010532,0.14380161106678288,8.917473176962119,0.5044187895803013,0.1988962498114198,8.91147364668861,106.0,0.8600823045267489,-0.7464454976303317,-0.49335609933874136,8.742576663416042,65.0,694.0,0.33365384615384613,21.353846153846153,8.658354381273384,1.666346153846154,0.01057692307692308,0.01908409735240374,0.5562818623760392,3466.0,0.0,0.0,0.0,0.0
98.7..6..7...6......6....75.7.4.3....49...5....8.5...4...2...57....9.8.......7.1.,4,25.0,2.7777777777777777,0.5571355310873648,1.0,6.0,2.0397125559135922,4.482142857142857,0.0,0.0,6.0,0.17379835945169111,3.0,6.0,4.0098923262001795,27.88888888888889,0.46025852228373154,3.0,44.0,2.069061646658941,1,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.48970341603120154,8.897331051848814,37.52238020010532,0.14377429859105187,8.917476955788567,0.5044225305855389,0.1988938388089578,8.91147401163007,106.0,0.8628257887517147,-0.7464454976303317,-0.4925172852033417,8.743432400675992,65.0,682.0,0.3278846153846154,20.984615384615385,8.211609619579995,1.6721153846153847,0.010668498168498167,0.01871341431241445,0.5481545741333811,3478.0,0.0,0.0,0.0,0.0
........1.....234...3.1.52...2..1..4.6.......7..86......4..5..3.3.9.....8.....79.,4,23.0,2.5555555555555554,0.26801800012908594,2.0,4.0,2.1631394399251493,4.586206896551724,0.0,0.0,10.0,0.2255639097744361,3.0,7.0,4.0347497871682085,29.555555555555557,0.18539590986372861,19.0,37.0,2.1792781393730345,0,7578.0,10.395061728395062,108.05730833714372,1123.2623903688275,0.09619952494061758,0.009254348598800503,0.0008902639388394782,6.135061728395062,37.6389824112178,230.91748048679725,37.90465872156013,0.4892848197863335,8.89528430050109,37.52705199261019,0.1411441550487581,8.9156398891712,0.5035100514941746,0.1936058709464161,8.910058820288723,104.0,0.8463648834019204,-0.7482185273159145,-0.47794591192789904,8.755045977775321,67.0,734.0,0.33197648123021256,21.91044776119403,7.472799118481745,1.6680235187697874,0.010277284904150577,0.012767602860427857,0.5279458522747035,3688.0,0.0,0.0,0.0,0.0
98.7..6..7..9..5......4..7.6..5..7...38...........2..1.978.......6..78......5....,4,23.0,2.5555555555555554,0.6419488287058001,1.0,6.0,1.9970922655873722,4.793103448275862,0.0,0.0,4.0,0.1927735396686944,3.0,7.0,4.041731181326611,30.88888888888889,0.42470423433512056,6.0,45.0,2.091695378981377,0,7578.0,10.395061728395062,108.05730833714372,1123.2623903688275,0.09619952494061758,0.009254348598800503,0.0008902639388394782,6.135061728395062,37.6389824112178,230.91748048679725,37.90465872156013,0.4892817374307407,8.8952856949253,37.52705199261019,0.14113486033673525,8.915641151614778,0.5035112913503964,0.19360512615692463,8.910058929046222,104.0,0.8683127572016461,-0.7482185273159145,-0.49478736328593204,8.738053480756303,67.0,718.0,0.3247399366802352,21.432835820895523,8.40792781647625,1.6752600633197647,0.010388616358765613,0.018278551148246606,0.5442674680848074,3704.0,0.0,0.0,0.0,0.0
98.7..6..7..9..5....4....7.8...7...5...5...68.....97..5..6..8...9..3.....2.....1.,4,24.0,2.6666666666666665,0.5863019699779288,1.0,5.0,2.012280548614049,4.666666666666667,0.0,0.0,4.0,0.18969136558711075,3.0,7.0,4.0250579086694795,29.555555555555557,0.4309720392758344,13.0,44.0,2.1010604138240967,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949753228836607,8.896306791642315,37.52471332542507,0.1424759046707335,8.916557562200609,0.5039656090071275,0.19627846072975622,8.910765606557217,105.0,0.8518518518518519,-0.7473309608540926,-0.48241391775180814,8.75211202145549,66.0,708.0,0.3300699300699301,21.454545454545453,8.50522445178295,1.6699300699300699,0.010467657342657342,0.017631485009341558,0.5497636567866426,3582.0,0.0,0.0,0.05,0.0
98.7..6..5..9..7......43...7..2..5....6.1..8.....9....1....2..6.7....1....91....5,4,24.0,2.6666666666666665,0.4330127018922193,1.0,4.0,2.094729047527649,4.631578947368421,0.0,0.0,8.0,0.20475578411726636,3.0,7.0,4.021721780967761,29.333333333333332,0.3289571551393211,15.0,44.0,2.142161991239271,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949445532629343,8.896308184394552,37.52471332542507,0.14246670662041377,8.91655882322521,0.5039668171059819,0.19627780759127975,8.910765698829216,105.0,0.8257887517146777,-0.7473309608540926,-0.47873087799757896,8.754371859618546,66.0,713.0,0.3324009324009324,21.606060606060606,8.170306154789646,1.6675990675990675,0.010431235431235433,0.01611202162693699,0.5446829697326963,3577.0,0.0,0.0,0.0,0.0
98.7.......6.5.9.......9.4.6...3.2...5......4..2..1.6.2.......1.6..8.3....3..7.5.,4,24.0,2.6666666666666665,0.25,2.0,4.0,2.1666495656405935,4.456140350877193,0.0,0.0,6.0,0.18831906682049449,3.0,6.0,4.025314800171521,28.22222222222222,0.16346881489784798,20.0,34.0,2.1835989816841455,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949445532629343,8.896308184394552,37.52471332542507,0.14246670662041377,8.91655882322521,0.503966635386377,0.19627843218069027,8.91076558086675,105.0,0.8628257887517147,-0.7473309608540926,-0.4910203997857879,8.743432400675992,66.0,717.0,0.33426573426573425,21.727272727272727,7.480369166358956,1.6657342657342658,0.010402097902097902,0.012735751613758074,0.5259978024992633,3573.0,0.0,0.0,0.0,0.0
98.7.....6...8......5..68..5....94....4.7..3....2....1.5...79.....1...2.....3...7,4,23.0,2.5555555555555554,0.26801800012908594,2.0,4.0,2.16313943992515,4.5344827586206895,0.0,0.0,4.0,0.16991561195060328,3.0,6.0,4.045912646633514,29.22222222222222,0.17655036906834828,19.0,35.0,2.180886093718374,0,7578.0,10.395061728395062,108.05730833714372,1123.2623903688275,0.09619952494061758,0.009254348598800503,0.0008902639388394782,6.135061728395062,37.6389824112178,230.91748048679725,37.90465872156013,0.4892832786109643,8.895284997713196,37.52705199261019,0.14113950776925932,8.91564052039299,0.5035105349707176,0.19360597211380678,8.910058786385116,104.0,0.840877914951989,-0.7482185273159145,-0.47410832264799824,8.758835671355103,67.0,728.0,0.32926277702397105,21.73134328358209,7.298705854520588,1.670737222976029,0.010319034199631214,0.012624646467830115,0.5193853965438169,3694.0,0.0,0.0,0.05,0.0
98.7..6..7..5..49...3.....78..6..9...2..1..76.........6...59..4..84...6.......5..,4,25.0,2.7777777777777777,0.5027922035990614,1.0,5.0,2.0578736229024956,4.696428571428571,0.0,1.0,9.0,0.26969407796662104,2.0,8.0,3.9890026331428734,29.22222222222222,0.3681346750558063,15.0,44.0,2.129618341826724,1,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.489717238112652,8.897324791969591,37.52238020010532,0.14381526535951936,8.917471287548896,0.5044170400805473,0.19889704316380497,8.911473543043638,106.0,0.8381344307270233,-0.7464454976303317,-0.4831331053567655,8.752841829687085,65.0,689.0,0.33125,21.2,7.882209764351034,1.66875,0.010615079365079364,0.01586972537911325,0.5391424821958755,3471.0,0.0,0.0,0.0,0.05
98.76....5..4.......7..59..3....75...7.....6.....2...1.5...83....3....2....1....4,4,23.0,2.5555555555555554,0.32536151189338625,2.0,4.0,2.148365610638593,4.5344827586206895,0.0,0.0,3.0,0.164906832260087,3.0,6.0,4.046873374919506,29.22222222222222,0.24185618089413308,16.0,37.0,2.1653281582626187,0,7578.0,10.395061728395062,108.05730833714372,1123.2623903688275,0.09619952494061758,0.009254348598800503,0.0008902639388394782,6.135061728395062,37.6389824112178,230.91748048679725,37.90465872156013,0.4892817374307407,8.8952856949253,37.52705199261019,0.14113486033673525,8.915641151614778,0.5035112003826844,0.19360544186368314,8.910058870191637,104.0,0.8463648834019204,-0.7482185273159145,-0.4784388425906631,8.754556985055348,67.0,738.0,0.3337856173677069,22.029850746268657,7.816878312017368,1.666214382632293,0.010249452040496819,0.013871942134253848,0.5311360696284433,3684.0,0.0,0.0,0.0,0.0
...........1..2.34.2.35.6.....7......3.....5.1....8.23..4.9.....1...3.428.34.....,4,24.0,2.6666666666666665,0.6123724356957946,1.0,6.0,2.015164776490797,4.807017543859649,0.0,0.0,6.0,0.2319744318550468,3.0,8.0,4.016449162975,30.444444444444443,0.39480212727057756,8.0,44.0,2.1077383748460994,1,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4895006092310971,8.896305398890076,37.52471332542507,0.14248510212727794,8.916556301176005,0.5039644009082731,0.1962791138419168,8.91076551429052,105.0,0.8573388203017832,-0.7473309608540926,-0.48873210912932163,8.745755116095857,66.0,704.0,0.3282051282051282,21.333333333333332,8.265175818646044,1.6717948717948719,0.010496794871794873,0.018509372211920595,0.5462641795164348,3586.0,0.0,0.0,0.0,0.0
........1..2..3....4..5..23......1....3..67..4...2..35..4.3..58.8.5.....53.9.....,4,24.0,2.6666666666666665,0.6373774391990982,1.0,6.0,2.0046367956901427,4.754385964912281,0.0,0.0,4.0,0.18175070636198895,3.0,7.0,4.026271311587062,30.11111111111111,0.43875764602589895,7.0,44.0,2.081887721868026,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4894944553262933,8.896308184394554,37.52471332542507,0.14246670662041377,8.91655882322521,0.5039668473925827,0.1962777034928721,8.910765718489628,105.0,0.8545953360768176,-0.7473309608540926,-0.4895764079373808,8.744899378835909,66.0,695.0,0.32400932400932403,21.060606060606062,8.268008422168798,1.675990675990676,0.010562354312354314,0.01972447716182539,0.5489727113704247,3595.0,0.0,0.0,0.0,0.0
98.7..6....5.9..7......4...85.9....7..3...9.......285.57.6...8.....8........17..6,4,25.0,2.7777777777777777,0.6066300355241241,1.0,5.0,1.9996529896960225,4.571428571428571,0.0,0.0,7.0,0.19327057620082785,3.0,6.0,4.006217028403271,28.444444444444443,0.4792126619681757,11.0,44.0,2.0761520851104485,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897064876385722,8.897329660764543,37.52238020010532,0.14378340332609113,8.917475696179753,0.5044212634166488,0.19889471118113036,8.911473876842665,106.0,0.8573388203017832,-0.7464454976303317,-0.4886643704435746,8.747344342435767,65.0,687.0,0.33028846153846153,21.138461538461538,8.619971306532511,1.6697115384615384,0.01063034188034188,0.01896707675399081,0.5574874598689863,3473.0,0.0,0.0,0.0,0.0
98.76.5..7..4..9...3...8...6...75....4.........7..96..4..5..2...6..2..1...2..4..6,4,26.0,2.888888888888889,0.44522449626116256,1.0,5.0,2.0884292530113857,4.472727272727273,0.0,1.0,11.0,0.2480674195510953,2.0,7.0,3.976016889469139,27.333333333333332,0.36503974505111625,13.0,43.0,2.129689306721571,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899255032344036,8.898346652402378,37.520052596975674,0.14510790306019686,8.918388626259672,0.5048716512310409,0.20145978375378212,8.912183218848439,107.0,0.8628257887517147,-0.7455621301775148,-0.4937701529201456,8.743676897035977,64.0,684.0,0.3392857142857143,21.375,8.228190870416169,1.6607142857142858,0.01065668202764977,0.016749946582275587,0.5500579700047482,3348.0,0.05,0.05,0.0,0.05
98.76.5..7..5.86.......4.8.6...7..39..9...7.....9...565..6..3...2..............61,4,26.0,2.888888888888889,0.5756395979652218,1.0,6.0,2.0247034466395117,4.454545454545454,0.0,0.0,10.0,0.22578476221941768,3.0,7.0,3.9818999407051496,27.22222222222222,0.4484969576629288,6.0,42.0,2.0848475371681836,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.48992703632960427,8.898345957692229,37.520052596975674,0.14511240888328125,8.91838799716157,0.5048711694709828,0.2014597153418596,8.912183248597941,107.0,0.8655692729766804,-0.7455621301775148,-0.5014063324666684,8.7358012631749,64.0,679.0,0.3368055555555556,21.21875,8.412172634789421,1.6631944444444444,0.010696684587813622,0.01835992097182005,0.5567207553054826,3353.0,0.0,0.0,0.0,0.0
98.76.5..7..5..9....5....6.8..9..7...3...........42.1.4...89.7..9..574.....4.....,4,26.0,2.888888888888889,0.552026926707974,1.0,5.0,2.0324478749282378,4.6,0.0,0.0,10.0,0.2673760399254982,3.0,8.0,3.9730796869952796,28.11111111111111,0.42735297773203196,12.0,43.0,2.1014949175909665,1,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899316355864223,8.898343873561785,37.520052596975674,0.14512592551316225,8.918386109867265,0.5048693011819765,0.2014609378370728,8.912183061451703,107.0,0.8765432098765432,-0.7455621301775148,-0.5034955218716226,8.733652546276558,64.0,681.0,0.33779761904761907,21.28125,8.333795560097451,1.662202380952381,0.010680683563748083,0.018009289124809574,0.5559676839917895,3351.0,0.0,0.05,0.0,0.0
98.7..6..7.5.......4.3.....8...4.3...6...3.8....8...67.7.4..9....9..2.7.........1,4,24.0,2.6666666666666665,0.5,1.0,5.0,2.0623990607368046,4.649122807017544,0.0,0.0,3.0,0.18678292333229557,3.0,7.0,4.025933514241852,29.444444444444443,0.35298654592206996,13.0,44.0,2.133846930737948,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949907076214927,8.896306095266196,37.52471332542507,0.14248050347322047,8.916556931688305,0.5039650049577002,0.19627878728912598,8.910765560423206,105.0,0.8518518518518519,-0.7473309608540926,-0.48375734001786885,8.750767291475569,66.0,706.0,0.32913752913752914,21.393939393939394,8.003557519379983,1.6708624708624709,0.010482226107226107,0.016388985345324264,0.5398251497512949,3584.0,0.0,0.0,0.0,0.0
98.7..6..7..54.........9.4.6..8..5...3.....2...9....8.1....5..8...1...6.....781..,4,24.0,2.6666666666666665,0.4330127018922193,1.0,5.0,2.0983593197932775,4.719298245614035,0.0,0.0,7.0,0.21650884429087044,3.0,7.0,4.019315346451583,29.88888888888889,0.3010922934024771,14.0,45.0,2.1510913047860263,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949907076214927,8.896306095266196,37.52471332542507,0.14248050347322047,8.916556931688305,0.5039650049577002,0.196278787289126,8.910765560423204,105.0,0.8491083676268861,-0.7473309608540926,-0.481802032953988,8.752723262355456,66.0,705.0,0.32867132867132864,21.363636363636363,7.776492088409911,1.6713286713286712,0.010489510489510492,0.016231331650162505,0.5373468255857464,3585.0,0.0,0.0,0.0,0.0
98.7..6..5...6......6..8.7.4......53..8.5.7.....2.4....3...1.2...5.8.9..........1,4,24.0,2.6666666666666665,0.3061862178478973,2.0,4.0,2.152491312574311,4.456140350877193,0.0,0.0,9.0,0.19295355519437554,3.0,6.0,4.023915964161153,28.22222222222222,0.2360892023711016,16.0,35.0,2.166890548498455,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949291683800383,8.896308880770674,37.52471332542507,0.14246210737255227,8.916559453737513,0.5039673302956067,0.19627779330789674,8.910765685985826,105.0,0.8545953360768176,-0.7473309608540926,-0.48546177341878444,8.749055816955668,66.0,718.0,0.33473193473193474,21.757575757575758,7.790943860936285,1.6652680652680654,0.010394813519813523,0.014536150399506804,0.5356312175553971,3572.0,0.0,0.0,0.0,0.0
98.7..6..7.5....9.....95...65.4....9.....3.........48.57.6...4...2.....6....1...7,4,24.0,2.6666666666666665,0.5,1.0,4.0,2.058768788471176,4.614035087719298,0.0,0.0,4.0,0.16113779544043416,3.0,6.0,4.029709164159076,29.22222222222222,0.3670728026204463,18.0,43.0,2.1300750167751543,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4894913783448789,8.896309577146791,37.52471332542507,0.1424575079762038,8.916560084249815,0.503968055491437,0.19627705032754889,8.910765810767025,105.0,0.8518518518518519,-0.7473309608540926,-0.4803303292127924,8.75419024051537,66.0,704.0,0.3282051282051282,21.333333333333332,8.08352858245917,1.6717948717948719,0.010496794871794873,0.016324596277528608,0.5420819612033123,3586.0,0.0,0.0,0.0,0.0
........1....23.....45..26..2..6...7.6..8....4..9...2..4.6..95.5........9.....3.6,4,23.0,2.5555555555555554,0.5253498249388945,1.0,5.0,2.0543563043733695,4.844827586206897,0.0,0.0,5.0,0.2056988756814011,3.0,7.0,4.039159960044979,31.22222222222222,0.3536944059205255,13.0,46.0,2.131991170831743,0,7578.0,10.395061728395062,108.05730833714372,1123.2623903688275,0.09619952494061758,0.009254348598800503,0.0008902639388394782,6.135061728395062,37.6389824112178,230.91748048679725,37.90465872156013,0.4892832786109643,8.895284997713194,37.52705199261019,0.14113950776925932,8.915640520392987,0.5035107169061415,0.1936053407020644,8.910058904094008,104.0,0.8477366255144033,-0.7482185273159145,-0.4825778986769714,8.750615168883366,67.0,720.0,0.3256445047489824,21.492537313432837,8.133903864043589,1.6743554952510176,0.010374699926938733,0.0169936949903584,0.5408194401265025,3702.0,0.05,0.0,0.0,0.0
98.7..6..7..6..5......4..7.6..9..8...9..6..3...8..2...1.........7.1...65....971..,4,25.0,2.7777777777777777,0.5571355310873648,1.0,5.0,2.0341748383902356,4.642857142857143,0.0,0.0,5.0,0.20117995124033877,3.0,7.0,4.005237280000045,28.88888888888889,0.4084173523833318,13.0,44.0,2.109441735694388,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.48970955922667697,8.897328269680271,37.52238020010532,0.14379250748463163,8.917474436570934,0.5044200264984751,0.19889548050970413,8.911473761762913,106.0,0.8600823045267489,-0.7464454976303317,-0.489509786900817,8.746488605175816,65.0,685.0,0.3293269230769231,21.076923076923077,8.168057282078378,1.6706730769230769,0.010645604395604396,0.017862011953648053,0.5487746645966799,3475.0,0.0,0.0,0.0,0.0
98.7..6....7.5.........9.7..9...4..3..8....6...653..9..2....9.....6...5.....9.1.7,4,24.0,2.6666666666666665,0.6123724356957946,1.0,6.0,2.015164776490797,4.7368421052631575,0.0,0.0,5.0,0.1997941327297952,3.0,7.0,4.022957174977394,30.0,0.4371625682868,6.0,45.0,2.086251643470653,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949445532629343,8.896308184394554,37.52471332542507,0.14246670662041377,8.91655882322521,0.503966786819381,0.19627791168963807,8.910765679168804,105.0,0.8545953360768176,-0.7473309608540926,-0.4880072618266372,8.746488605175816,66.0,701.0,0.32680652680652683,21.242424242424242,8.393829996005193,1.6731934731934732,0.010518648018648019,0.019127931470906096,0.5470416218060523,3589.0,0.05,0.0,0.05,0.05
98.7..6..5...9..4...4......6...5...3.2.6..8....9..3....1.....26...1...87....2.1..,4,24.0,2.6666666666666665,0.25,2.0,4.0,2.1666495656405935,4.421052631578948,0.0,0.0,10.0,0.21162367660275208,3.0,7.0,4.0205915737199796,28.0,0.1813279310919978,18.0,35.0,2.180141260835376,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949753228836607,8.896306791642315,37.52471332542507,0.1424759046707335,8.916557562200607,0.5039655787205266,0.1962785648275835,8.910765586896893,105.0,0.8710562414266118,-0.7473309608540926,-0.4961601950090787,8.738175728936296,66.0,720.0,0.3356643356643357,21.818181818181817,7.583692813808776,1.6643356643356644,0.010380244755244756,0.013463129773728467,0.5334480116530335,3570.0,0.05,0.05,0.05,0.0
1.........5...913...9...56.2.1.7..9..9.6......3..2...5...5....6....149........81.,4,24.0,2.6666666666666665,0.5863019699779288,1.0,5.0,2.023554573803584,4.666666666666667,0.0,0.0,8.0,0.21739597435790917,3.0,7.0,4.018987414070294,29.555555555555557,0.4658621375837494,10.0,46.0,2.0778260360825094,1,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949753228836607,8.896306791642315,37.52471332542507,0.1424759046707335,8.916557562200607,0.5039656998669299,0.19627814843597863,8.910765665538191,105.0,0.8545953360768176,-0.7473309608540926,-0.4875234315701041,8.746977597895787,66.0,709.0,0.3305361305361305,21.484848484848484,8.695596977506776,1.6694638694638695,0.010460372960372962,0.019037077374100757,0.552539754877872,3581.0,0.0,0.0,0.0,0.0
...........1..2.34.2.35.61....7...5..3.......1....3.82..4.......1...8.438.39...2.,4,25.0,2.7777777777777777,0.5824087911424415,1.0,6.0,2.0261206329699606,4.910714285714286,0.0,0.0,10.0,0.28611966519258575,3.0,8.0,3.984544030909336,30.555555555555557,0.3741392324914031,9.0,45.0,2.1197572665448883,1,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897249168782223,8.897321314258912,37.52238020010532,0.14383801963368412,8.917468138526857,0.5044141141640519,0.19889839963320857,8.911473363759969,106.0,0.8628257887517147,-0.7464454976303317,-0.49311658375535,8.742821159776028,65.0,696.0,0.3346153846153846,21.415384615384614,8.172923980469447,1.6653846153846155,0.010561660561660562,0.017663009934319174,0.5471916093011434,3464.0,0.05,0.0,0.0,0.0
........1.....2.3...3.4.5.....6...7...5.8.46..68.9.3....94.8...3....98..5...3....,4,24.0,2.6666666666666665,0.5,1.0,5.0,2.0623990607368046,4.666666666666667,0.0,0.0,6.0,0.209853920856434,3.0,7.0,4.021014674367726,29.555555555555557,0.3566874817482833,12.0,44.0,2.1313467171570704,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949907076214927,8.896306095266196,37.52471332542507,0.14248050347322047,8.916556931688305,0.5039650655309019,0.1962785790938546,8.910765599743764,105.0,0.8573388203017832,-0.7473309608540926,-0.48836981995692935,8.746121860635837,66.0,708.0,0.3300699300699301,21.454545454545453,8.077619320337986,1.6699300699300699,0.010467657342657342,0.01638880892136803,0.5432266251589605,3582.0,0.0,0.0,0.0,0.0
98.7..6..7.5.6..4...3..9...85..7.9.....9.5..2...8.....69...75....8.........6....1,4,25.0,2.7777777777777777,0.5824087911424415,1.0,5.0,2.0097598512646506,4.625,0.0,0.0,9.0,0.22955932812655985,3.0,7.0,3.9988038504651042,28.77777777777778,0.44403223067143066,11.0,43.0,2.095390335793967,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.48971416657271094,8.897326183053865,37.52238020010532,0.14380616264174675,8.917472547157711,0.5044182769987211,0.19889627390038306,8.911473658110094,106.0,0.8573388203017832,-0.7464454976303317,-0.4885434772371028,8.747466590615758,65.0,691.0,0.33221153846153845,21.26153846153846,8.445803551654283,1.6677884615384615,0.01059981684981685,0.017902661734349554,0.5527135016183481,3469.0,0.0,0.0,0.05,0.0
98.7..6....5..........95.4.7...3.8...2......1..89....66...8.3...1......2..46...8.,4,24.0,2.6666666666666665,0.39528470752104744,2.0,5.0,2.127805078707373,4.421052631578948,0.0,0.0,6.0,0.19849204762539363,3.0,8.0,4.024167951718058,28.0,0.2530987098270155,13.0,35.0,2.1606746434745836,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4894944553262933,8.896308184394554,37.52471332542507,0.14246670662041377,8.91655882322521,0.5039666959595787,0.19627822398441727,8.910765620187567,105.0,0.8600823045267489,-0.7473309608540926,-0.4890941299414936,8.74538837155588,66.0,729.0,0.33986013986013985,22.09090909090909,8.190399540199438,1.66013986013986,0.010314685314685315,0.015186666196964023,0.5400545014312375,3561.0,0.0,0.0,0.0,0.0
