Row,z_1,z_2
98.76.5..7.4.8.9....5......8....63...4.39.......8...2.3..6..8...7.....5...8.3...1,1.10028764859283,-0.272827714692819
........1.....2.3...3.4.5......6......6....5347.5..6......7.3..3.725.4..89.......,1.09051633569818,1.78857244557984
........1.....2....13.4..5......6.74.74.5.1...8.....35.2.4...1..41.3...78..9.....,0.877129029941197,0.413597906664866
........1.....2.3....451.....1..3.26.2..1....3...7.5....68...5..52...9..1....5.62,0.953300049730834,-0.499500505927701
98.76.5..7...5.6....5..4.8.5.......3.7..9..6...9..57..3....69....72............71,-0.188330462929357,-1.0586091046763
9876..5..4..8..6......75...8..3..9....2....1.........53...84....9..364.....9.....,0.708002835117747,1.17376885432349
9876..5..6..59.8.......7...8..9..4...3...........2..1.5.......4.68...9....98....5,0.900166600778074,0.354879528983116
98.76.5..7.6...9...45.8....8......9..5.....6...7..58....3.28.5....9..6......5..1.,0.974853711092555,-0.734238846006201
9876.....54..97.......58...4.....53.2....5....9..6...8..9..6..7....7.15....5....3,1.28441221764261,-0.933897065407589
........1.....2.3...3.456....4.....7.6..348..8..2......36.......5.....9.4...563..,0.949250998632934,0.75238464918543
98.76.5..7....8.....6.5....84.6......9.....3...7..58..2...8...1.7..1.9....9..76..,0.951172865328035,-0.175780152379526
.8.76.5..7.4.3.6....29...7.8......6.4..5..9...9.3...85.4..5.8.......9..15........,1.03954124192868,-0.277123248978442
........1.....2.3...4.5.6...4..7.8.55....147.8.........659......7.......4...8.7.6,0.716466374613251,1.65663597194877
98.7..6..7...6......6....5..9...4....3.5.......7.9.5....8.5.9.....2.9..1....8.72.,1.18407594000778,0.85296705648004
98.7.....7...8......6..5...5....64....3...76....3....5.2....19...7..4..3...21..7.,1.23173109602786,-0.0810115661417961
98.7..6..5..4.........5.38.4..5....7..6...........2.5.1....75...9..45..1.4.1.....,1.14516308440898,0.357773863739275
9.76..5..64........3..7....8.9..62..1..28...........5.7.8.6.9...1.9.7.8....8....5,-0.69020669986157,-0.250028605863524
98.76....7...586.......4.8.5...7.9.....3...5.........21..6...95..7...1....5.1...6,1.10568352464581,0.410328054409242
98.76.54.7..5...3......96..5....84.3...3..7.5.......8.4..8......59.2.....1...5...,-0.387224989042248,-0.556634253134535
98.7..6..7..5..8......4....6....5.....3.7.5.....3...963..8..9...28.....1..9..7...,-0.591105292609727,0.758194964074604
98.7..6..7..5..9......4..8.5..6..7....3..........7...21...6...5.571...9...9...1..,0.868297667388348,0.814168835307034
98.7..6..7..5..9...4..3....5....2.6..6..752.....6....92..8..5....8.....1....5....,0.989756075587816,0.602023880126129
98.7..6..7.54..8.........5.8..9..7...3..2............16....4.8....8...76....9.4..,0.786576884977345,0.936286500369946
98.7..6..5..9...4...6.85...6...59..3.53...9.........2.3......9..6...3..8...17.3..,1.14836745364719,-0.519290639428827
98.7..6..5..9...7.....85..47..5...3......67.......2..51...5.3....71..5.9.....7.1.,1.03221175423639,-0.876864243501223
98.7.....6..5.......4.6.3..2.....16...8.1...3.....7.8..5...9..4.2....8....6.8..3.,1.74331776355858,0.975716236631215
........1..2..3....4..5..6.....7.5...7....6.48.54...7...4..79...5.36..4..8..4..3.,1.11087376889379,0.0485187784600831
98.7..6..7.5.4.....3.9.5...5.2..9.6..9...........2.1.94..2...7...8.....4.....49.6,1.23418835655644,-0.933396599613763
98.76.5..7.4....6..5...4.9.6....8..9..894........7....3...9.8....9..7.4.....2...1,0.927421089083231,-0.514712995215873
........1.....2.....3.4.25...25..67..3..7....6.....3....4.6...8..6..754..9.45....,0.797105183423236,1.21936144780929
98.7..6..7.5....4........9.6.7.4.8...498........6.3...37...84....24.........7...1,-0.546733271474967,0.173626876064224
98.76.5..75...9.....6......8..6...4.3......8...5..87..5.72..8...2.81.........56..,-0.370056694235704,-0.547201018624704
98.7..6..7...6.5.......4.878..6..3...5..2..7...1..8...5....6..3.983....5......8..,1.30807307776679,-0.411010703831332
9876..5..6..5..8....4....3.8..9..7...72.1.............2....9....9..562.....2...8.,0.724294957476807,1.74496303636649
9..7..6..5..4.......7.6..3..9.2.4.7...2.7.3.......1..2.5....48...8.4...33..1..7..,1.40953867329295,-0.435275932901222
98.76......5...76.........95........4....39....859...6.2...5.....763...5......13.,0.87974632042649,0.169639535930817
98.7..6..5..6..7......9..4.7...53.....9.6.5.....9....73..5..2...2......1....2...8,0.714566843883032,1.05656383497897
9..76.5....7..5.....6..4.7.83.2..6...6....1.8..5....4.5....8..6.7.....8...86..4..,1.15318878451323,-0.65902924026512
98.7..6..5..86.4.........5.7....85.....47...3....9....6...8.9...5......6.2.9...1.,0.686782543181737,1.37694410478872
.......12..3..4....5..6.3.....4....1..6.7.5..5....8.7..6.....2..798.....3...5.7..,1.00930376400475,1.16161530520335
........1.....2.3...3.4.5......6......6....4357...36....7.3.4...3.8.9...2.5.7..8.,1.02465516150099,0.665873532240376
98.76.5..5....8.....7......4......3...9..68....64.59...2..5...1..5..72.....82..5.,0.981968997914845,-0.523541049894271
98.7..6..7...5..8...4..8..769.3....8.....296.......3..37.8...9..5............1...,0.863857389874266,1.11481308596311
98.7..6..75..4......39.5.7.5....7.8..38..........2...3.9.6.3.5.......1..........6,0.671547738412261,0.38172924880823
98.76.5..76.....9...5......4..........958..7......32....763..5......71.......5..3,0.796774671453532,0.550524758956794
98.76.5..5..4..9....3....2.7..6..8...68.1.............6...4.....9..764.....9....5,0.770688613235769,1.0945666460947
........1.....2.3...4.5.6....5..4..6.7..6....8..5..4....7.4.89...8.7....91.....4.,0.696908908989416,0.828249490744204
..............1.23.12.4.5......2..6..257..1..8............5..9..54..27...8.47....,0.798326043124251,1.35853150012886
........1.....2.....2.3.45.....6......4..563..7.34.1....34..56..5......89...5....,0.831610283914266,1.47112253200408
98.76.5..7...4.8.........6.57.....8349.........8.7.9...5..8.4.....2...1......6..8,0.941094718482976,-0.152575591307568
........1....23.....45..26..26.7.....8..6...94..8...2..4.6..85.5.......66.....7..,1.16850789812501,0.659916193535924
........1.....2.34..3.5.6...3..7..6.6..8.9...7.9.......5...7..9.9.....1.3...9.57.,1.0425907430069,1.11824305939238
98.7..6..7...85.4...3.6....65...82....9.....8....7..9.29..5.8....82....1.........,1.03111722834028,0.0717860339653958
98.7..6..5.....7....7.8..493..5..2...51.....3....93...2...59..6...6...2......79..,-0.50844562908332,-0.557319225739113
98.7..6..7...8..5...4.36..863..9.5....2.........6.....37...98.....8..7.1....7...5,1.06150482633814,0.159856468991676
98.7..6..7...5..9..4...9..76....5.7...736.2....4......3..5...1...1.....8....17..2,1.59683519357467,-0.0966596003705889
98.7..6..5..9...7.....5...47..3...6...9..2.....1...8..3...9...6...6....5....37.9.,0.769648480223199,-0.00410157086934371
98.7..6..7.5.6..8.....8....64...79...5.........3.9..2.49..7.8.....4...91.....8...,0.965660034571239,0.551925125648736
98.7..6..5...8..7...7..4..93.....7.8..64...5......8.....85...6...5....9.....21...,1.24835947748978,1.56122777164107
98.76....54....7.....5...987....6....5.4...8.....7532.4..6...79....1.2..........3,1.08293267562595,0.10893974524264
98.7..6..7...6..9...6..9..54..9.3.....7.52.......8.5...9......1..8...2.....2....9,1.44460183661753,0.277707290791997
98.76.5..5..4..7.........6.7......85.4....9....98...7.4..9..8...3............2..1,0.73627460273479,1.72230981459895
98.7..6..7.5....9.....5....85.4....9..7...8......3..4.67.5...8...2.....7.....1..6,0.971470353904791,0.552135293256169
98.7..6..5...8........69...46...78....5....3...2.....6.4..7.9.....9.6..4...4...61,1.27708712404313,-0.100958825441369
..............1.23..1.2.4.5.......3...65..2.4.7..4......2..45.64..26..8.9...5....,0.634817947963022,0.747110424409749
98.7..6..5.4.8.........3...79.8...6...8.3.9.7..5.....2.5...8....2.3....6..7.1..8.,-0.15416394500015,-0.466119086513172
98.76....7...54.....49.....3...2.9...7.1.......6..9.7.2....5.9...7...3.5...4..2.7,1.04266523017526,-1.03150407296978
98.76....7..5..9...5...8.6.5..4..3......5...2....1..954......3..9....7....79...54,-0.224859493553268,-0.629165441669438
........1.....2.34.45.3.6.......7....56.8...39..3..8....9..5....68.1..4.5.......6,-0.75110074350432,1.25841002675814
........1..2..3.4..4..5.6....37.....4....2.8.6...1...9.3..28.6.2.65..8..8.....9..,0.850527709698954,0.187601461858546
..............1..2..1.2.34.....3...5..36..12..7...........6......27.346.8...4...9,-0.892888889812886,2.45497233509951
98.7..6..5...8..7...7..4...3...9...2.5...3.....95...8..2..1......54...6......6..1,1.12574893463651,0.993629205153936
98.7..6..7..5..9....4.3..7.8..6..59..2...1..7.........3...65..9.983....6......3..,-0.297104022657762,0.345073212641576
98.7..6..5..9..7....4.3....6..5..9...5...8.6...2......1....7......1...76....591..,0.944534417225609,1.06385677835719
98.7..6..7..68.5......4..8.6.......5.395.......7..63..3..9..2...9...2..1..2.5....,0.862246232088982,-0.110783875717023
98.7..6..7......9...6.5....4.......3.2...5.....78...6...95...7...46...5......41.6,1.0503207940332,0.581021065589354
95.7..6..7..85.4...84......6....78...9..8.......63..2.5...7.3....93....1.....5..4,0.653485748954527,-0.242506121480956
98.7..6..76..5......48.6.7.6..3.7.9.......3..........24.....1...9.6.4.8.....35...,0.777158231401996,0.366386352089356
98765....6....485..........5...6.38..9..........8....23..5..64.....4........3...1,-1.25800278343735,1.07965776267438
..............1..2..3.4.56........7...74.6...13..7......1.3...5.74.6..1..8...49..,0.629475339026542,1.86413488056262
........1.....2.34.45.3.6.....7......84.5...39.....8...36.8..1..9...5..65..3.....,0.776606764270468,0.602279620205349
98.76.5..7..........5..89..5....9.4..7.........437..8..5....49....52.8.7..7.....1,1.21225161133385,-0.947998140840941
98.7..6..5..9..7......8..5.6..5..9....4...........3.212...5.....6.2...9...9.7.2..,0.959766844403945,0.40235890375611
98.76....7..8..6....6..5...5.......4..749.5.........3.27........1..74.2...925.8..,-0.433084828844923,-0.184210264326137
98.76....75....4....6..5.9.8....796..6..8...4....3...2.9...865....1...4.........7,-0.469986919680447,-0.838347040308087
1.3..67...5..8....6..3.2....6..9.3.539......8..4...69..3...8.6...56.....9...3....,1.08184289177537,-0.752562822599713
........1..2..3....4..5.26....6....7..6.3.52.5..8.......43......69...1..2...9.64.,1.01091969022593,0.857473535860967
98.7..6..7...96.....5.8....43..7.8....94...2...........4...79....19...3....83....,-0.601652014467223,0.887119069904758
98.7..6..7...8..5...4......37...28....1.........97...623..9.7....73...6....2.....,1.11447519277041,0.934408390961079
........1.....2..3..1.4.56...4.5.13..3.7...4.8..........6....5.1...6...44..5.96..,0.732031402396459,0.515034107430564
98.76.5..7...5..9......98.764...5.8.3...4......2...4..27...6.5....3..1..........2,-0.755037843866103,0.401218315763982
98.76.5..4....9.8...3.4.2..8..3...75.3....8....7.....2.6.....5...85..7......8...1,-0.281156901253063,-0.601801314788119
........1..2..3....4..5..2......6.7..6.5....42.7.4.......8..9...21.7..6..7..6..4.,0.708564917741922,1.09264163840343
9876..5..6......8...45..9..3......9...59..7......2...1.7..964....6.54.7....7.....,1.01126269298087,-0.230521172741383
98.7..6..75.4.......6.9..758...7..96.6.9.4..3......2...7..4..59...3...........1..,-0.45555644180158,-0.416458993119601
.....1..2....3..4...56..7....1.....4.5.1..6..6...8...3.19.68....7.....2.5..7..1..,-0.313695283949619,0.152513312353161
98.76.5..7..4.......3..8...3....2.9..281....7...6......9...673..37..4.2.........4,-1.01821531882416,-0.380432566704354
98.7..6..5...4......7......69.5...8...5..3..9..2...5...6.8....5....17.6.......87.,0.840516653285007,-0.170069367936383
98.76.5..7..8.......5..4.7.5...4..9..3...97....95..2..1...5..........6.1..7..2.5.,-0.218564250702508,-0.824954019860227
98.7.....7.....6...5..4..8.6..9..3....5.7...2.....1..5..9..57.....6...5......7.36,1.07515588729358,-0.194223772508937
98.76.5..7....4.9...3.59...83.5..2......3...1.....6...62......5.7.....2...8.7.6..,-0.612960325342281,0.0385347863456613
98.76....5.....7.........9876...85....4.5...3.......2.47...69.....5....4....1....,0.81127698398918,1.36557539270838
98.7.....65....7....7.6....4....7.3...58..9......2...1.3...8.4...96..8.......1..2,1.09385838760276,0.253167814870877
98.7..6..5..8..7....4.3..5.6..9..5....8..2.1..........2.......7.6..972.....2...65,-0.494948999558394,0.725511340336098
9..76.5..7.54.19...6...5.4.4..5..3....2.....1.....8...3......79.4.9...35......4..,1.07566154610714,-0.0244132249882704
98.7..6..7.5....8..6....9.75.6.9..4...84........5..3...2..7.8....79...6.....8...1,0.874919204209183,-0.257868480216886
98.76.5..7..5...9......9..864...7.8...3...4.....42....37...685..6......3......1..,0.959286769717338,0.910368279142509
98.7..6..7.5....8........9.84.9....6.3..86......32....47.8...6.....1.7........4..,0.862469875759124,1.03323170097327
98.7..6..7.5....4..........86..7.9....7..9.3......8...69...72...5..2........6..91,1.03112281813382,1.22634615397793
........1..2..3....1..4.25........46.7.4.....8...1.72...7.8.51..5.9.....18.7.....,0.919773895108752,0.481222173939134
98.7..6..7..95.4....5..3...6.84..9...2.....6..........1...9..4....1...96....471..,1.10774872642889,0.591230239508781
.8.7..6..5...8..7...7..49..3...9.8...9..78.....84......2...1..9..59...6...9...25.,1.13426909646627,-0.684550777279589
98.76.5..7..5..9....4..8.7.3..6..7......3..2........531...56....9.1....5....7.1..,1.11105031771722,0.14807029791389
.......12....13.....45..6.......7.8...63..4..27.........9..6..4.8..3.9..4..9...5.,1.18030415011821,0.938775576466281
........1.....2.3...4.5.62.....7......7..546..3.46......25..7..4.......89...4.2..,1.00318223978369,1.3366280246104
98.76.5..7......4...3..58..5....8..3.7.2.........7....3.7....1..9......5..53...74,-0.567443545592417,-1.24184279732694
98.76....75....64......5...8.........6...95.8...3..2..6....78.9....1..64.......2.,0.921303381649465,1.09630824265644
........1....23.....45...6...6..1..2.7..8....9..4...7..6.9...5.4.5..8...7.9...3..,1.0294415896973,1.94283100586557
98.7..6..5...8......4..3...7..2...8...8..14......9.....5....1.3.2......4..1..8.6.,1.08825526930319,0.549847678686687
98.7..6..7..5..49...5.....75..3....6..8...3....4.2....4..9...6...9.5...4.....17..,0.830800270901185,0.912283190445562
98.7..6..75..6..8...6......4..3.7.....5.9.7..........2..8.7.9.5..765.8.....8.1...,0.956368928973376,-0.620321397420013
........1.....234...5.1.........1..3.3.2...6.7.1.3.2.4..2..4..8.4....6..1.96.3..2,0.875070300483462,-0.280690586979439
........1.....123...2.4.5.6...7......58.2.9..37.........64....5.8..6...99....26..,1.18063285232132,1.01352800893863
98.7..6..7...86.5...6.9....4.........3......2..9.378....8.753.....3...1.......5..,0.815336456496267,1.3951284884705
98.76.5..4..........7......8..63..5..3.9...68..9...3..2.8..7....9.85.7......9..1.,-0.495848866142528,0.0545718477363778
98.76.5..76.....9...5.......4.........859..6....4.32....783..5......51..........3,0.772155907064896,0.714439359080608
........1..2..3....4.25..6......6..7.7.3..6..8..74..2...786..4..8....9..45.......,0.729109739023638,0.731320399177213
98.7..6....5.9..4......3...6..2..5...5..6..9...4..71..5...8..6..16.....2......3..,0.986046581363917,0.525770715950975
98.76.5..7..4..6....5......8....43...97.3.......87..2.6...4.7....93....1.....6.5.,1.05904493200908,-0.121249689515166
98.76.5..4....8.7...7......6......38.9.58.6............2.....51..925..6...6.1.2..,0.85719961758899,0.0708411917798046
98765.4..6....9....3..7....7..9..25.3....5.6.......3.71...9.73....1.6..2.........,-0.866077344761078,-0.0649629117784779
98.7..6..76.5..4....5....8.6..4..9......5.........3.2.1......7..49.7.1....61....9,0.653099464032987,0.635284471069717
........1.......23..2.134.....5.......6.21.4..7....1....1.62..42..8..6..9...5....,0.919239828893861,0.892843068665211
...........1..2..3.4..5.12........56.2.5.....7...1.28...2.8.74..8.......47.9.....,0.977500663022378,1.62804511243886
........1.....2.3...4.5.6....53......4..6.7..6....1.8..5.2.9....798...5.4...7.9..,1.26290523612917,1.35646564490941
98.76.5..7...4.6.......3.7.6...2.9...7.........1..8..64..2...65....5..9......42..,-0.32862774495446,0.576271028616497
........1..2..3.4..5..6.7.......4..7..8.3..6.1.....93...63...8..8..26..95...48...,1.00598538302744,0.516655742260698
98.7..6..75..6......6..8...4....3.2...5.7.9.....9....3.2.1....4..7.8.5.......7.1.,1.68952342292297,0.609755982654194
98.7.....7.....6....6.5..8.4...32....3.....1...85....4..96..8......4..2......1..3,1.09659585433277,1.04066095772727
98.7..6..5..6...8.....8...47..5..3....5..2.7..1.......1....6.37.371....5..9...1..,0.917821407278467,-0.199224700653222
98.7..6..5..96..8...6....7.4....3.2...387.5.......9....1......3..539.7.........5.,0.826127726406775,0.743539018972942
98.7..6..5...9..4.........73...4..2..5...9.....65..8..1....24....94...1...5.1...3,-0.237350544488055,0.0793415360991374
........1.....2.....3.4.25.....6..7...6..534..8..3......46..52..5.....1.9...54..7,-0.505134164854833,1.13176852413596
98.7..6..5...9..7...7..4...3...7...2..84..39......3..1.2...6.....98...5.....1....,1.083910296445,0.941610888614141
........1.....2.3...1...245..2..4..3.6..7....8..9.......3..5..4.7.....6.9..8..3..,1.17846548923431,2.5191268034792
.....7..2..9.8..5..3.5..4....3..2..1.2..1..4.6..8.......2...9...5..7..1.8..6....4,1.13131932385435,-0.042327249145274
98.76.5..7...4.69...65.....6.8....3..9..8.7....7....5.4..2.......9.5.4.......4.1.,-0.45136650612795,0.738976349990666
........1.....2.3..14.3.5.....3......63.4...547.8......41.6..5..5.9..4..7.....1.6,-0.586095388607449,-0.137689365628365
.......12.....3..4..1.4.5....4.2..5..6.3..2..7..8..9....9.3...5.8.6.....3....7...,1.18148999719338,1.17991173860977
........1.....2.3..13.4.5........6...76.5..1.1....84...41.3...63.7....5.9..7.....,1.0910774996914,1.01277954014428
98.7.......6.9.5.......4.9.7..9......4...8.....3.6.2..12....6....5.....3....1...5,1.24985090526852,1.3656347620822
98.76.5..7...5.6.....4.8...5......9..6....3...39.7..5637..2.9....2.............12,0.694021266675007,0.129185455673209
........1.....1.2...3.4.5........6....67.3...45..6......4..2.89..5.7.3..9..8.....,-0.514153644161373,2.28757460745412
98.7..6..5...9..4...3.....92.1.3.....6.8..4.......2.1..5...7..4...5...67....8.5..,1.13620239465694,0.128900698740763
.......12.....3..4..4.2.5....5.4...1.6...78..9..3..2....8.3..5..7.6.....3....9...,1.02002533316799,0.492531405426488
98.7..6..5..6.......6.8..4.3......24.9...7.....8.4.9...5....18...9.1...6.....3.9.,0.96459229486884,0.248925117629057
98.7.....7...6.5....6..4.7.3..2....4..8.4..2......8..5.9...1....3..7...8..24...1.,1.31413628107999,0.157797471497907
98.7..6..75..6......68.....4......3...7.5.9.....3.4..2.1.5...9...9.8.5.......2..1,1.27195562431849,0.0828161783394538
98.7..6..75..4......3..8.7.5....7.9..3..2..6....4....1.9...3.5...5...2......1...6,-0.326025560493829,-0.129866593355193
1..2......3..4......4..56..7..1..8...6..8..2...5..4..3..74..1......9..8......6..5,0.684825894427612,0.71938927875406
98.7..6..7...5..9...4..9..73..8....9.7.....3...2..4...1..2...7..6....8......1...5,1.3799489419868,0.161697770821087
98.7..6....5.9..7......8..94....7..3.2..5......71...8.3.......4.1..2..9....6..1..,1.1608860821104,-0.0117608480985514
98.76.5..4..3..97..3......28.........79..58...548...9.5..4..7......1.........3.6.,0.637161771048699,0.129477562393167
98.7..6..75..6..9...6......4...8.3....86...5.....24....1......9..98...6.....3.2.1,1.28815317077967,-0.148910105250262
98.7.....65....4....3.9....4...3..6...59..3.......2..1.7.8...3...6.5.8.......1..2,1.11777856366668,-0.128134613818517
98.7..6..7..........5.6..8.6....4..3.7..2......18..5...4..1..5...79..1.......3..2,0.986337272249515,0.091497065428962
98.76.5..7..4..3.........8.4..9..6....2..6.......7...13......75.4.5.......9.3.4..,0.677326148581786,0.689657801702344
........1.....2.3...4.5.6....51......7..8.5..8.6.....9..7..3.2..4.9.....6...7.8..,0.912195663759936,1.85518686492669
98.7..6..7...6..5...6..4..76..3.21...5.........2.8...6.9..4......72....8.....8.1.,-0.550892488930375,-0.430013799398305
98.7..6..7......9...5.9...85...7.9.4.7.....3...42..1..2....3....5..8...2...6...1.,1.14087375341139,0.503470308343461
98.76.5..7...4.6.......3.7.6...2.9...7.........1..8.6.4..2...56....5..9......42..,-0.324458833199977,0.883953094480265
98.76.5..5..4.3.8...3..8...6...7.9.....2....4.......2.1....7....96.1..7...56..1..,-0.2793382763098,0.115747477420663
........1..2..3....4..5..6.....7...4..75.6.8..5.8......6.28.37..7..6..4.9........,-0.661286121333505,1.66008849231088
98.7..6..7.54..8...3..8..5.8....4..6...6...98....7.4..6..5..9...5......2.....1...,0.842633626168928,0.183832973691434
.....1..2....3..4...56..7....68......2..4..1.5....2..3..9.8....6..9...7.75....9..,0.888927755992267,0.842247390770297
........1..2..3....4..5..6......27...5..6..8.7..1....3.8.......4.6.9...89.58...4.,1.00893644162949,1.53314087524239
98.76.5..5..4..8...3.....6.8..2..7....1.9...........892....4.58...5...72......4..,0.883367763140887,0.374886835661687
98.7..6..7...5..9...4..9..74....8..9.9..7..3...2.9.5..1.....3...4...1..2....6..1.,0.0855938097311348,-0.477448176116651
........1..2..3.4..5.16......3..7.2..8..3....6..95.8....9...4.7.3.....9.4....9..2,-0.00481199248665739,0.927011620682368
...........1..2..3.2..4.56.....5.7...8.....4.1....9..2..37......1..93..89.86.....,-0.565248375897987,1.48661571702996
98.76.5..7...4.9....5..8.7.6...7.4.....3...5......4..21.........964..1...7..1..6.,0.974223159122559,-0.121166197831223
98.76....5....49....4....7.4....32...9..8..4...6.....91...2...5.4.3..1....9..1.2.,0.0953231047433725,-0.576352445169499
98.76.5..7....9.6..4..3.7.98.46..3..3...8...5.5........6..7.4....7....2....1.....,0.835859731812773,0.124948133564283
.....1..2..3.....4.2..4..5....6..4...7..8...59....3.8...19......8..2.5..6....5.7.,1.01371396477103,1.28673242750641
........1.....2.3...4.5.6.......3..7..6....1..8..4.56..492......58.97...6...8.9..,-0.671780212934172,-0.147710152107535
98.7..6..7..8..95...4.3....8..29.5...2...1..9.......2.6.......5.7.5...96.....87..,0.960371365719218,-0.156668168706092
........1....23.4...51..2....26....4.7....6..8...9.5....42...6..9..7....3....8...,1.11778812026375,1.6007581272823
..5....9.67.9.....8...5.6..4......3...75..8.......4..2.3.....1...68..7......21...,0.807638964934576,1.90060186334039
........1.....123..12...45...6.7.....3...5..28..9.......7.8.....5...4..39..5...6.,1.06844608739152,1.11152896802474
98.76.5..7....5.9...5.4....8.7..64..3......8..2......6..8..79.....21...........13,1.12576003960199,0.554802028299264
98.76.5..75..8..6...6......4.......3..593..8.......2....9..31....765..9..........,0.543672378379137,1.51557376591001
98.76.5..7...5..9......9..857...6.8...4...3.....2.....46...7.5.3...1...4......9..,0.576173345123458,0.698318708853293
98.7..6..7..5...8...4.8...73...9...8.4....2.......1....7..3...4..32...6......51..,1.05788334391956,0.532906775730501
........1.....2.3...3...45...4..56...7..1....8..9.......6..3.2..9.7.....1...8.5..,0.967289759324917,2.2074431765484
98.76.5..75..8.4....3..5.8.2..5......9..7.6.........1..7...8.64..9..78......4....,0.939718738656012,0.0788629701353965
.....1..2....3..4...52..6....27..8...7......18....4.3...8..2....6.5..9..5.7.6....,0.831508692610953,1.16397405733316
98.7..6..5..94......7....9.4..3....5.2....8....5.6..7..5..1.3....36...1......3..2,1.11754227790106,0.155324495686792
98.7..6..5...8..7...7..48..3...4......58...4......62.3.5..21....1....4....94...6.,1.41897314809395,-0.287329157996686
98.7..6..7...9.........8.9.57.4..3....8.2..51.........35..7...6.4.5....3..7..45..,-0.24882933253023,0.170525947351161
98.7..6..7...5..9...4..9..78....5.3..4.37...9..3.8.2..3..5...1..6..1............2,1.19038968673718,0.0951790487006998
98.7..6....7.5......4..6.7.8...9.5...7...5.4....3....21.........9..6.1....6..2..3,1.27924936084661,0.519399963393504
.......12.....34.5..6.4.7...4.1.8....89....2.6...9.8...6..7.9..7......5.9.83.....,1.4468200331455,0.35848083878666
........1....23.4...24.5......3...5..6...4..78....79....15...3..7....6..9.......8,0.846400975859505,1.89507042930215
98.76.5..7..5..6.......4...6..9..8...3..7......9..6.2.1...5...8..7..91...9.1...5.,1.02440179565812,-0.175750811445383
........1.....234...3.1.25...2..5..3.3.....6.7..6..8....5..1..4.8..9..3..9.7.....,1.33314425494621,0.516288421486071
........1.....234...3.1.52...2..4..3.6..7..8.9..1.......5..1..4.7..9....8..6.....,1.26809370396865,1.36167658854263
........1.....2.3...4.5.6.....3.7..2.1.....7.7.6.8.4....95.....54...69..68..9....,1.01479163601322,0.647587197093541
98.7..6..5..........4.8..5.3...9..8..4....2.......1..6.9..3..4...3..7..1...9.2...,1.01244460902568,0.823001507200697
98.76....7....58....5....6.4...3..2...86..5..........3.1...2..4..78..9......1....,1.23705383906695,1.63982227998024
98.76.5..5..4..79......9..87...46.53...3.........7.6..4..6..3...9.....2...1..4...,-0.588062803007385,0.056926841902162
98.76.5..7..4.38.........6.5.8.4..2..7.8..9....9..6...3.......1.5...4.....73..6..,-0.760083690567576,-0.303121419323562
98.76.5..7..4..96...6..3...8..5..4...2............9.1.5...7...9..8...7.....8...54,0.769927433389291,0.349739425885033
..1...2...3...4..55..6...7...35...8.8...4...7.6...89...8...2..93..1...6...7...5..,1.11982112113204,0.182782615243357
98.7..6..5...9..7...7..4..93.........2...95....84...9...56...8.....1...2.....316.,1.30044897438709,0.191437583464686
........1.....2.3...3.1.4....1.5...4.2...6....7.8..9....9.3..4..8....5..6..7.....,0.734931181421277,2.46375811057201
.....1..2..1....3..4..5.6.......3.67.6..8.4..2..7......8.9.....4.6...9..5...4..8.,1.16357016811423,0.475171031165874
98.76......5..497..........8....945..5....3...4......27...3...1.9...8.4.......2..,-1.09196551681679,1.32494576937345
98.7..6..5...9..8...4.68...4..3......3..7.8....2..9.6..45.1..7......71.........2.,-0.385298821907811,1.10902100362686
98.76.5..74.3..2....3..9.8.6......1..7.5..8......3....4..8...52.2.....78......4..,-0.515385304192954,0.116731063527836
98.76.5..75...4.....35...7.8....6..9.3.9...5...9.2.4..3......8.....1.6.......9..2,1.10051963013455,-0.294923129789266
98.76....7....59....4......6..5..3...2..39.1.........42...5.7...7.2....1..3..7.8.,1.25027539422025,0.238028030208822
98.76.5..7..4.........38...62..7..5...1..3..7......2..36..9...5..8...96........2.,0.889318287213846,0.839827193610395
98.7..6..75.....9...4.....88..3...2...7.5.3.......1..42...6.....7.8...5......31..,0.898297404451209,-0.0644587349197793
98.7..6..7...6......6....5.47...3.....8.5.3.....8.......937.5....7.8.92......2..1,0.930431134352732,0.444169829919503
98.7..6..75.....8...6......4...8.3....59...6......2..4.1..3.2....75...9......1...,0.814784597859425,1.54548881194355
........1.....234...3.1.52...2..5..3.3..6.2..7......6...5..1..4.8.7..9..9...83...,-0.185100192716527,-0.420466720905964
1...2.3....43....2.3...5.6..5..4.2..7..5....1..6....3.6..7..8....9..8....8..1...4,0.8249016541579,-0.1012946964095
........1.....2.3...4.5.6.....1....7..8.4.5...7...3.2...69.....58...49..94..8....,1.31532369329032,1.32465788630007
9876.....65....7............4..6..3...89..5.......2..1..57..6......3...4....16.2.,1.18441814521305,0.907073118161364
98.76.5..7..4..8....3..8...6...7.....75.496....96.....5..9.74......2..1.........8,0.984130287597983,0.258339287180872
98.7..6..5...9......7..6...8..4...3..3...2..4..9.7.8....8.6.5.....5...1.........2,0.966291848297997,1.81576112987901
98.76.5..7.6..5.9..5.4...8.5.8...4..4.75...3..3........7.3..8.......2..1.......6.,0.93078203766364,0.323754689529884
987......65.9..8...........4...63.....85..6......2..1...96..5......1..2......4..3,0.786349150529204,1.91253619722205
9..8..7...8..7..6...7..5...8...4.3...3.5.......9..2..17...5..4..5.9..8.......1..2,0.845487726787047,0.309377189663738
